outlet,url,fetch_status,parse_error,discovery_channels
pravda,https://www.pravda.com.ua/news/2025/12/02/8009894/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/02/8009964/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/02/8010000/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/02/8010024/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/03/8010198/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/04/8010286/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/04/8010296/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/05/8010469/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/06/8010685/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/07/8010740/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/07/8010769/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/07/8010810/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/08/8010897/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/08/8010947/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/09/8011100/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/09/8011131/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/10/8011162/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/10/8011166/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/10/8011219/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/10/8011244/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/11/8011365/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/11/8011430/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/12/8011494/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/12/8011495/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/12/8011557/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/12/8011579/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/13/8011693/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/14/8011728/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/15/8011921/,,,day_archive
pravda,https://www.pravda.com.ua/news/2025/12/15/8012003/,,,day_archive
suspilne,https://suspilne.media/100-kilkist-inkluzivnih-klasiv-u-vinnici-zrosla-majze-vdvici/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/100352-na-doneccini-posadovciv-derzekoinspekcii-zatrimali-na-habari/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/100736-volinanina-akij-perebuvav-pid-domasnim-arestom-vpijmali-na-kradizci/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/101117-sportsmeni-vesluvalniki-zitomirsini-lidiruut-v-persomu-vidbori-do-zbirnoi-ukraini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/101794-senat-ssa-vperse-utverdiv-gea-na-posadi-ministra-transportu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/102446-policia-ogolosila-pidozru-zavgospu-zaporizkoi-infekcijnoi-likarni/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1025493-mozlivo-sogodni-obminaut-usih-ak-minuv-persij-etap-zvilnenna-polonenih-1000-na-1000/,,,wayback_cdx
suspilne,https://suspilne.media/102938-potuzni-snigopadi-spricinili-transportnij-kolaps-u-nimeccini-ta-niderlandah/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1030111-rosia-zaavila-pro-sklad-delegacii-na-drugi-mozlivi-peremovini-u-stambuli/,,,wayback_cdx
suspilne,https://suspilne.media/103142-britanca-zobovazali-znesti-svij-palac-u-francii-akij-vin-buduvav-ponad-desatilitta/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/103244-vartist-bitkoina-onovila-rekord-pisla-kupivli-tesla-velikoi-sumi-kriptovaluti/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1037673-povnih-spiskiv-vid-rosii-dosi-nema-zelenskij-pro-obmin-tilami-zagiblih/,,,wayback_cdx
suspilne,https://suspilne.media/1038151-minoboroni-planue-dozvoliti-pidpisanna-kontraktiv-iz-zsu-cerez-zastosunok-rezerv/,,,wayback_cdx
suspilne,https://suspilne.media/104198-cotiri-sportsmenki-z-ternopilsini-gratimut-za-molodiznu-zbirnu-ukraini-z-volejbolu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1043101-agenti-gur-znestrumili-obekti-rosijskogo-vpk-ta-zs-rf-u-kenigsberzi-dzerela/,,,wayback_cdx
suspilne,https://suspilne.media/1043789-rosia-rozbudovue-adernu-bazu-u-kaliningradi-svt/,,,wayback_cdx
suspilne,https://suspilne.media/104701-ak-zahistiti-instagram-akaunt-vid-zlomu-ta-ak-diati-akso-vtratili-dostup/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1048885-ce-buv-iskander-u-suhoputnih-vijskah-prokomentuvali-udar-po-poligonu-zsu-na-hersonsini/,403,,wayback_cdx
suspilne,https://suspilne.media/105011-dbr-rozslidue-spravu-sodo-zagibeli-troh-vijskovih-na-donbasi/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1050443-tramp-zaaviv-so-jmovirno-zustrinetsa-z-zelenskim/,403,,wayback_cdx
suspilne,https://suspilne.media/105075-ukraina-vperse-vistupila-na-cempionati-svitu-z-zinocogo-monobobu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1052397-v-ukraini-zapuskaut-proekt-oficer-ratuvalnik-gromadi-pro-so-jdetsa/,403,,wayback_cdx
suspilne,https://suspilne.media/1054235-zelenskij-doruciv-zasuvati-vsi-obstavini-zagibeli-pilota-f-16-ustimenka/,403,,wayback_cdx
suspilne,https://suspilne.media/1054573-vijskove-namagaus-hlopcam-ne-spivati-bard-z-volini-pro-sluzbu-na-doneccini-ta-tvorcist-na-vijni-suspilne-ludi/,403,,wayback_cdx
suspilne,https://suspilne.media/105526-stalo-vidomo-comu-ivanofrankivci-ne-otrimuut-likarnanih-viplat/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1056767-vaks-ne-vidstoroniv-cernisova-vid-posadi-vicepremera-ta-ministra-nacednosti/,,,wayback_cdx
suspilne,https://suspilne.media/105802-u-zitomiri-zdali-v-orendu-za-1-grivnu-primisenna-v-akomu-ponad-30-rokiv-buv-oblasnij-centr-turizmu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/105831-v-odesi-zavitsa-perse-legalne-kazino-odin-z-goteliv-otrimav-dozvil/,403,,wayback_cdx
suspilne,https://suspilne.media/1058881-u-evrokomisii-zaavili-so-iniciuvati-golosuvanna-za-votum-nedoviri-fon-der-laen-ce-pravo-koznogo-evrodeputata/,403,,wayback_cdx
suspilne,https://suspilne.media/1059889-ukrzaliznica-zaprovadzue-zinoci-kupe-se-na-troh-napramkah-de-kursuvatimut/,,,wayback_cdx
suspilne,https://suspilne.media/1060185-vnoci-sili-ppo-znisili-75-rosijskih-droniv-povitrani-sili/,,,wayback_cdx
suspilne,https://suspilne.media/1060511-rosia-atakue-budivli-tck-u-regionah-posiluut-bezpekovi-zahodi-3/,,,wayback_cdx
suspilne,https://suspilne.media/1060769-vijskovij-pavlo-visockij-povernuvsa-pisla-troh-rokiv-rosijskogo-polonu-suspilne-ludi/,403,,wayback_cdx
suspilne,https://suspilne.media/1061489-akbi-ne-bajden-vi-navrad-ci-mali-b-stilki-pidtrimki-intervu-z-eksradnikom-ssa-z-nacbezpeki-dzejkom-sallivanom/,403,,wayback_cdx
suspilne,https://suspilne.media/1061855-ukraina-zaklikala-ozhz-rozsliduvati-mozlive-zastosuvanna-rosieu-zaboronenoi-himicnoi-zbroi/,,,wayback_cdx
suspilne,https://suspilne.media/106234-u-protopopivci-zalisilis-zimuvati-lebedi/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1063763-zelenskij-e-vsi-neobhidni-politicni-signali-pro-vidnovlenna-postacanna-dopomogi-vid-ssa/,,,wayback_cdx
suspilne,https://suspilne.media/1064253-povitrani-sili-ppo-zbila-44-droni-e-vlucanna-19-bpla-u-8-lokaciah/,403,,wayback_cdx
suspilne,https://suspilne.media/1064441-zaavi-kerivnictva-ugorsini-manipulativni-v-mzs-vidreaguvali-na-viklik-posla-ukraini-cerez-nibito-smert-ugorca-u-tck/,,,wayback_cdx
suspilne,https://suspilne.media/1065029-povitrani-sili-pokazali-robotu-kompleksu-skynex-po-rosijskih-dronah/,,,wayback_cdx
suspilne,https://suspilne.media/106519-cilkom-pravomirne-povstanna-ekspert-poasniv-ak-rada-ocinila-podii-na-majdani/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1065703-dumali-so-obstriluut-i-nas-vbe-harkiv-pisla-negodi-12-lipna-suspilne-videonovini/,,,wayback_cdx
suspilne,https://suspilne.media/106597-cetvero-ziteliv-rivnensini-otrimaut-grosi-na-granti-hto-voni-ta-so-robitimut/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1066557-putin-ne-obdurit-mene-tramp/,403,,wayback_cdx
suspilne,https://suspilne.media/106680-na-harkivsini-u-edinomu-ditsadku-v-selisi-problemi-z-opalennam/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106736-v-ukraini-vsanovuut-pamat-geroiv-nebesnoi-sotni/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106768-covid-19-na-harkivsini-280-novih-vipadkiv-za-dobu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106779-smertelna-dtp-na-rivnensini-vantazivka-zbila-pisohoda/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106788-na-poltavsini-prezentuvali-znahidku-skifskogo-casu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106800-geroiv-sirokinskoi-operacii-vsanuvali-u-voznesenivskomu-parku-zaporizza/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106808-u-harkovi-kursanti-vijsli-na-plosu-z-portretami-geroi-nebesnoi-sotni/,,,wayback_cdx
suspilne,https://suspilne.media/1068307-sap-vidkrila-kriminalne-provadzenna-proti-vo-vicepremerki-stefanisinoi/,403,,wayback_cdx
suspilne,https://suspilne.media/106840-pozeza-v-pologovomu-budinku-odesi-pid-cas-zajmanna-mediki-robili-kesariv-roztin/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106853-u-harkovi-tramvaj-zijsov-z-rejok-travmuvalasa-pasazirka/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106864-na-ternopilsini-pocastisali-otruenna-cadnim-gazom/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1068749-zelenskij-prokomentuvav-stroki-sluzbi-povernutsa-dodomu-koli-mi-peremozemo-voroga/,,,wayback_cdx
suspilne,https://suspilne.media/106890-na-hersonsini-za-dvi-dobi-riboohoronnij-patrul-viaviv-15-pravoporusen/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106917-49-vipadkiv-zahvoruvanna-na-koronavirus-viavili-za-dobu-na-poltavsini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106936-statistika-covid-19-na-volini-96-vipadkiv-za-ostannu-dobu-odin-letalnij/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106952-covid-19-na-zaporizzi-34-vipadki-za-dobu-bez-letalnih/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106980-mandruucij-portret-luckij-fotograf-vlastuvav-fotoproekt-do-150-ricca-lesi-ukrainki/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/106992-tumani-ta-ozeledica-sinoptiki-poperedzaut-pro-negodu-na-zakarpatti/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1070271-viavivsa-odnim-iz-najbils-diskusijnih-napramkiv-sviridenko-pro-priznacenna-ministra-kulturi/,,,wayback_cdx
suspilne,https://suspilne.media/1071419-sbu-ta-ogp-provodat-specoperaciu-iz-nejtralizacii-vplivu-rosii-na-nabu-dzerela/,,,wayback_cdx
suspilne,https://suspilne.media/1071707-ak-novij-supermen-povernuv-do-zitta-dc-aluzii-na-vijnu-v-ukraini-i-kriza-identicnosti-suspilne-videonovini/,,,wayback_cdx
suspilne,https://suspilne.media/1072231-v-ukrainu-povernuli-pidlitka-akogo-vivezli-v-rf/,403,,wayback_cdx
suspilne,https://suspilne.media/1074675-aponia-se-ne-virisila-ci-dolucitsa-do-evropejskih-obmezen-cin-na-rosijsku-naftu/,403,,wayback_cdx
suspilne,https://suspilne.media/107593-ce-laboratoria-casu-u-mariupoli-dla-ditej-vidkrili-goncarnu-majsternu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1076017-nicni-udari-po-harkovu-sumsini-ta-zaporizzu-ta-perspektivi-zustrici-zelenskogo-i-putina-golovni-novini-ranku-26-lipna/,403,,wayback_cdx
suspilne,https://suspilne.media/107682-novij-format-novi-kostumi-u-cerkaskij-filarmonii-gotuut-muzikl-do-dna-narodzenna-lesi-ukrainki/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/107701-ukrzaliznica-zapustit-poizdi-miz-kievom-ta-mistami-suputnikami/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1078523-armia-rf-atakuvala-vipravnu-koloniu-na-zaporizzi-e-zagibli-ta-poraneni-suspilne-videonovini/,403,,wayback_cdx
suspilne,https://suspilne.media/1079783-droni-sbu-vrazili-zavod-radioelektroniki-u-penzi/,403,,wayback_cdx
suspilne,https://suspilne.media/1080531-pentagon-zamoviv-u-koncernu-raytheon-raketi-klasu-povitra-povitra-amraam-dla-ukraini-ta-insih-derzav/,403,,wayback_cdx
suspilne,https://suspilne.media/108162-gromadam-bukovini-vidilat-100-mln-grn-na-budivnictvo-skil-ta-socustanov-suspilnevideonovini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108170-bukovina-otrimala-15-tisac-doz-vakcini-vid-koronavirusu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108179-na-cerkasini-viavili-160-novih-vipadkiv-infikuvanna-koronavirusom/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108195-na-vinniccini-za-dobu-koronavirus-viavleno-u-639-osib/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108218-na-vinniccini-17-ricna-divcina-potrapila-pid-poizd/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108233-v-odesi-13-ricna-divcinka-zaginula-pid-kolesami-potaga-policia-rozslidue-samogubstvo/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108256-majze-500-par-skarpetok-vivca-z-avstralii-obrosla-rekordnou-kilkistu-vovni/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108267-na-harkivsini-zitknulisa-avtobus-ta-legkovik-zaginuli-dvoe-ludej/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1082809-nardepa-kuznecova-vidpravili-pid-vartu-jogo-pidozruut-u-korupcii-pid-cas-zakupivel-reb/,,,wayback_cdx
suspilne,https://suspilne.media/108333-u-poltavi-na-futbolnij-matc-vorskli-puskatimut-gladaciv/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1083485-koli-viizdzali-za-nami-gnavsa-dron-istoria-pereselenciv-z-kostantinivki-u-dnipri-suspilne-videonovini/,,,wayback_cdx
suspilne,https://suspilne.media/108359-persou-na-harkivsini-vakcinuvalas-likarka-infekcijnoi-likarni/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108378-tehnicna-pomilka-zmi-otrimali-lista-vid-imeni-opu-z-kritikou-mitingiv-za-sternenka/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108385-otrimae-geograficne-zaznacenna-karpatskij-med/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108399-ak-kolisni-bezrobitni-na-hersonsini-zapocatkovuut-vlasnu-spravu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108413-u-hersonskomu-ucilisi-vidkrili-gastronomicnu-laboratoriu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108426-so-vidomo-pro-persij-etap-vakcinacii-vid-covid-19-na-volini-ta-koli-bude-nastupnij/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108449-26-lutogo-mbk-mikolaiv-prijmatime-bk-ternopil/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108458-10-likaren-na-poltavsini-mozut-zalisitisa-bez-finansuvanna-vid-nacsluzbi-zdorova/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108469-u-lisicansku-vid-koronavirusu-vakcinuvali-100-likariv/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108492-vlada-kitau-zaavila-pro-povne-podolanna-bidnosti-v-kraini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108552-za-dobu-covid-19-pidtverdili-u-477-meskanciv-lvivsini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108560-pakistan-zaboroniv-fizicni-pokaranna-ditej/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108580-ukraina-zaklikala-kraini-partneri-priednatisa-do-krimskoi-platformi-ta-posiliti-tisk-na-rf/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108590-u-sumskij-skoli-vstanovili-memorialnu-dosku-zagiblomu-vijskovomu-arturu-abramitovu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108622-projsli-bez-uskladnen-mediki-pro-persi-seplenna-vid-koronavirusu-na-sumsini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108654-cerkasam-povernuli-nezakonno-privlasnenu-zemlu-bila-dnipra/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108667-anglijskij-tank-v-centri-harkova-istoricnij-muzej-zapustiv-videoproekt-pro-eksponati/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108688-u-teatrah-i-muzeah-najnizcij-rizik-zarazitisa-na-covid-19-doslidzenna/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108698-kalinivskij-rinok-v-cernivcah-pracuvatime-popri-karantin/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108714-cerez-vitok-gazu-u-vinnici-perekrili-postacanna-blakitnogo-paliva-u-dvoh-budinkah/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108727-u-nigerii-bojoviki-vikrali-ponad-300-skolarok/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108738-na-volini-zatrimali-bus-iz-25-tisacami-pacok-cigarok/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108772-zakarpatca-suditimut-za-rozbijnij-napad-ta-pograbuvanna-na-ponad-piv-miljona-griven/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108787-hmarno-z-proasnennami-ta-slabki-opadi-prognozuut-na-vihidni-zakarpatski-sinoptiki/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108799-u-lucku-prezentuvali-fotovistavku-pro-politvazniv-okupovanogo-krimu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108828-gandbolisti-zaporizkogo-motora-zustrilisa-u-matci-z-danskim-klubom-olborg/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1088428-rf-vnoci-vdarila-po-navcalnomu-pidrozdilu-suhoputnih-vijsk-zsu-e-zagiblij-i-poraneni/,403,,wayback_cdx
suspilne,https://suspilne.media/108855-spivbesida-i-perevirka-na-poligrafi-na-poltavsini-obiraut-majbutnih-oficeriv-gromad/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108867-okupanti-strilali-z-zaboronenogo-ozbroenna-10-ukrainskih-zahisnikiv-poraneni-stab-oos/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108878-na-vinniccini-693-vipadki-covid-19/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108908-spravi-pro-derzzradu-danilov-skazav-pro-so-govoritimut-na-nastupnomu-zasidanni-rnbo/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108915-zelenskij-priznaciv-ocilnika-odeskoi-rajadministracii/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108921-pravoohoronci-hmelniccini-zatrimali-pidozruvanogo-u-smertelnij-dtp/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108938-koronavirus-zareestruvali-se-u-505-ziteliv-zitomirsini/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108960-ledi-gagi-povernuli-dvoh-vikradenih-buldogiv/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108972-ternopolani-dolucilisa-do-akcii-na-pidtrimku-sternenka/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/108982-cerkaski-mavpi-zdobuli-peremogu-nad-prometeem/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1089984-u-lvovi-veteran-iz-cotirma-amputaciami-pisla-reabilitacii-kermue-avtomobilem-istoria-mikoli-sota-suspilne-ludi/,,,wayback_cdx
suspilne,https://suspilne.media/109011-ucni-zdaut-na-190-baliv-lucka-vcitelka-aka-bezplatno-gotue-skolariv-do-zno/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/109022-na-zaporizzi-hocut-vlastuvati-dodatkovi-gidrogeologicni-roboti-na-teritorii-kaolinovogo-kareru/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1090358-urad-provede-audit-nadrokoristuvaciv-z-dozvolami-na-strategicno-vazlivih-rodovisah-sviridenko/,,,wayback_cdx
suspilne,https://suspilne.media/109055-sumcani-podolali-stadiu-14-finalu-kubka-ukraini-z-futzalu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/109068-100-cerkovnih-dzvoniv-i-prolit-litaka-dakota-u-britanii-poprosalisa-z-legendarnim-tomom-murom/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/109130-vzimku-pidkoriv-goverlu-na-velosipedi-frankivec-roman-sutka/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1091836-vsi-mene-hotili-perevihovati-istoria-transgendernoi-zinki-sofii-z-cerkas-suspilne-ludi/,,,wayback_cdx
suspilne,https://suspilne.media/1092476-povitrani-sili-ppo-zbila-40-z-60-droniv-e-vlucanna-na-12-lokaciah/,403,,wayback_cdx
suspilne,https://suspilne.media/1092844-niakogo-vstupu-ukraini-do-nato-tramp/,,,wayback_cdx
suspilne,https://suspilne.media/10932-na-igri-neskorenih-u-gaagu-poide-20-ukrainskih-veteraniv/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1095306-polsa-ne-vidpravlatime-vijskovih-do-ukraini-ministr-oboroni/,,,wayback_cdx
suspilne,https://suspilne.media/1095768-minenergo-droni-rf-atakuvali-obekti-gazotransportnoi-infrastrukturi/,,,wayback_cdx
suspilne,https://suspilne.media/1096148-pat-vibuhiv-za-kilka-hvilin-ocevidci-pro-udar-po-dniprovskomu-rajonu-hersona-suspilne-videonovini/,,,wayback_cdx
suspilne,https://suspilne.media/1098328-povitrani-sili-ppo-zbila-76-zi-104-droniv-e-vlucanna-na-15-lokaciah/,,,wayback_cdx
suspilne,https://suspilne.media/1101818-kreml-visuvae-ukraini-novi-umovi-dla-peremovin-lideriv-ermak-i-umerov-zustrinutsa-z-komandou-trampa1283-den-vijni/,403,,wayback_cdx
suspilne,https://suspilne.media/110428-na-prikarpatti-vstanovlat-flagstok-u-muzei-stepana-banderi-za-miljon-griven/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1104492-ugoda-pro-nadra-urad-zatverdiv-predstavnikiv-vid-ukraini-do-kerivnoi-radi-fondu-vidbudovi/,,,wayback_cdx
suspilne,https://suspilne.media/110485-v-ukraini-doslidzuut-riven-kolektivnogo-imunitetu/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1107282-maut-buti-uridicni-zobovazanna-zelenskij-hoce-sob-parlamenti-koalicii-ohocih-progolosuvali-za-garantii-bezpeki-2/,403,,wayback_cdx
suspilne,https://suspilne.media/1107440-zelenskij-zaproponuvav-ssa-format-zahistu-neba-zsu-posiluut-borotbu-z-dronami-rf-golovni-novini-ranku-5-veresna/,,,wayback_cdx
suspilne,https://suspilne.media/1107934-mzs-rf-namagaetsa-zablokuvati-realni-peregovori-zaprosennam-u-moskvu/,,,wayback_cdx
suspilne,https://suspilne.media/1112712-zahisniki-aki-likuutsa-za-kordonom-zmozut-prohoditi-vlk-distancijno/,,,wayback_cdx
suspilne,https://suspilne.media/1113230-britania-zaprovadila-novi-sankcii-proti-tinovogo-flotu-rosii-2/,,,wayback_cdx
suspilne,https://suspilne.media/111449-kviti-klumbam-a-prava-zinkam-u-vinnici-vidbulas-mirna-akcia-kozna-za-sebe-kozna-za-vsih/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1114682-droni-gur-atakuvali-vijskove-himicne-virobnictvo-u-permskomu-krai-rf-dzerela/,,,wayback_cdx
suspilne,https://suspilne.media/1115436-vijskovi-ssa-pribuli-do-bilorusi-na-navcanna-zapad-2025/,,,wayback_cdx
suspilne,https://suspilne.media/1115804-akbi-zustric-bula-tristoronnou-to-mi-b-mali-pevnij-rezultat-prezident-pro-zustric-na-alasci/,,,wayback_cdx
suspilne,https://suspilne.media/1116554-lukasenko-pomiluvav-25-ludej/,403,,wayback_cdx
suspilne,https://suspilne.media/1116862-vperse-zaspivali-gimn-z-sino-zovtimi-praporami-akou-bula-cervona-ruta-1989-u-cernivcah-suspilne-videonovini/,,,wayback_cdx
suspilne,https://suspilne.media/1117618-u-eksprezidenta-brazilii-bolsonaru-diagnostuvali-rak-skiri/,,,wayback_cdx
suspilne,https://suspilne.media/1117978-v-estonii-rozpocalisa-miznarodni-vijskovi-navcanna-bliskavka/,,,wayback_cdx
suspilne,https://suspilne.media/1118548-proti-ukraini-na-storoni-rf-vouut-blizko-20-tisac-kubinskih-najmanciv/,,,wayback_cdx
suspilne,https://suspilne.media/1118634-india-prodovzit-kupuvati-rosijsku-naftu-popri-vimogi-trampa/,,,wayback_cdx
suspilne,https://suspilne.media/111896-vi-zavtra-pomiritesa-a-nam-zajva-robota-ci-zahisae-derzava-vid-domasnogo-nasilstva/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1119420-evakuacia-z-doneccini-igri-geroiv-dla-veteraniv-obstrili-hersona-tizden-u-foto/,403,,wayback_cdx
suspilne,https://suspilne.media/1120510-povitrani-sili-ukrainska-ppo-zneskodila-132-z-141-droniv/,,,wayback_cdx
suspilne,https://suspilne.media/1121316-v-italii-vidbuvautsa-protesti-na-tli-posilenogo-nastupu-izrailu-v-sektori-gazi/,,,wayback_cdx
suspilne,https://suspilne.media/1121410-zsu-za-dobu-likviduvali-ponad-tisacu-okupantiv-i-majze-piv-tisaci-droniv/,,,wayback_cdx
suspilne,https://suspilne.media/1121636-v-ukraini-vidkrilosa-predstavnictvo-centralnogo-agentstva-upravlinna-proektami-litvi/,404,,wayback_cdx
suspilne,https://suspilne.media/1121912-mi-dopomozemo-ta-zalucimo-vsih-souznikiv-rutte-pro-droni-nad-danieu/,,,wayback_cdx
suspilne,https://suspilne.media/1122252-zelenskij-akso-vijni-v-nebi-ne-bude-rosia-ne-zmoze-vesti-bojovi-dii-na-zemli/,403,,wayback_cdx
suspilne,https://suspilne.media/112244-u-mobilnomu-gospitali-prikarpatta-likuutsa-tri-pacientki-z-covid-19/,200,missing body or title,wayback_cdx
suspilne,https://suspilne.media/1123299-urad-danii-gotue-zakonoproekt-so-rozsirue-mozlivosti-zbivati-bezpilotniki/,404,,wayback_cdx
suspilne,https://suspilne.media/1123953-nad-francuzkim-vijskovim-obektom-litali-droni/,,,wayback_cdx
